subset,system,model_tag,query_id,level,rep,status,latency_s,cost_usd,judge_score,n_iterations
C3,rag,gemini,Q21,comparison,1,OK,5.096,0.001122,2,
C3,rag,gemini,Q21,comparison,2,OK,5.2,0.001122,3,
C3,rag,gemini,Q22,comparison,1,OK,6.844,0.001153,2,
C3,rag,gemini,Q22,comparison,2,OK,6.068,0.001153,2,
C3,rag,gemini,Q23,comparison,1,OK,4.224,0.001381,3,
C3,rag,gemini,Q23,comparison,2,OK,3.052,0.001036,2,
C3,rag,gemini,Q24,comparison,1,OK,8.343,0.001154,4,
C3,rag,gemini,Q24,comparison,2,OK,8.519,0.001154,4,
C3,rag,gemini,Q25,comparison,1,OK,4.711,0.00107,3,
C3,rag,gemini,Q25,comparison,2,OK,4.042,0.001068,2,
C3,rag,gemini,Q26,comparison,1,OK,4.447,0.001214,2,
C3,rag,gemini,Q26,comparison,2,OK,4.459,0.001214,2,
C3,rag,gemini,Q27,comparison,1,OK,7.235,0.001525,2,
C3,rag,gemini,Q27,comparison,2,OK,7.37,0.00147,2,
C3,rag,gemini,Q28,comparison,1,OK,8.856,0.001048,3,
C3,rag,gemini,Q28,comparison,2,OK,4.574,0.001048,3,
C3,rag,gemini,Q29,comparison,1,OK,3.899,0.001198,4,
C3,rag,gemini,Q29,comparison,2,OK,3.824,0.001198,4,
C3,rag,gemini,Q30,comparison,1,OK,3.345,0.001064,2,
C3,rag,gemini,Q30,comparison,2,OK,4.074,0.001147,2,
C3,rag,gemini,Q31,synthesis,1,OK,5.183,0.001242,1,
C3,rag,gemini,Q31,synthesis,2,OK,4.547,0.001242,1,
C3,rag,gemini,Q32,synthesis,1,OK,9.257,0.001642,3,
C3,rag,gemini,Q32,synthesis,2,OK,10.011,0.001642,2,
C3,rag,gemini,Q33,synthesis,1,OK,9.499,0.001236,3,
C3,rag,gemini,Q33,synthesis,2,OK,9.82,0.001236,3,
C3,rag,gemini,Q34,synthesis,1,OK,5.998,0.001135,2,
C3,rag,gemini,Q34,synthesis,2,OK,5.928,0.001135,2,
C3,rag,gemini,Q35,synthesis,1,OK,8.55,0.001363,2,
C3,rag,gemini,Q35,synthesis,2,OK,11.202,0.001421,2,
C3,rag,gemini,Q36,synthesis,1,OK,8.842,0.001235,4,
C3,rag,gemini,Q36,synthesis,2,OK,7.125,0.00121,4,
C3,rag,gemini,Q37,synthesis,1,OK,6.278,0.001089,2,
C3,rag,gemini,Q37,synthesis,2,OK,7.602,0.001089,2,
C3,rag,gemini,Q38,synthesis,1,OK,3.77,0.000857,1,
C3,rag,gemini,Q38,synthesis,2,OK,7.045,0.000857,1,
C3,rag,gemini,Q39,synthesis,1,OK,12.354,0.001471,2,
C3,rag,gemini,Q39,synthesis,2,OK,7.478,0.001531,2,
C3,rag,gemini,Q40,synthesis,1,OK,10.538,0.001393,2,
C3,rag,gemini,Q40,synthesis,2,OK,14.489,0.001393,2,
C3,rag,gpt,Q01,factual,1,OK,1.414,0.002119,5,
C3,rag,gpt,Q01,factual,2,OK,1.078,0.002097,5,
C3,rag,gpt,Q02,factual,1,OK,1.419,0.002284,2,
C3,rag,gpt,Q02,factual,2,OK,1.389,0.00223,2,
C3,rag,gpt,Q03,factual,1,OK,1.036,0.002032,2,
C3,rag,gpt,Q03,factual,2,OK,1.144,0.002054,2,
C3,rag,gpt,Q04,factual,1,OK,1.415,0.00198,5,
C3,rag,gpt,Q04,factual,2,OK,1.176,0.001935,5,
C3,rag,gpt,Q05,factual,1,OK,1.061,0.001589,5,
C3,rag,gpt,Q05,factual,2,OK,1.786,0.001576,5,
C3,rag,gpt,Q06,factual,1,OK,1.889,0.002863,5,
C3,rag,gpt,Q06,factual,2,OK,2.145,0.002714,5,
C3,rag,gpt,Q07,factual,1,OK,1.824,0.002375,5,
C3,rag,gpt,Q07,factual,2,OK,1.639,0.002398,5,
C3,rag,gpt,Q08,factual,1,OK,0.917,0.001951,5,
C3,rag,gpt,Q08,factual,2,OK,1.121,0.001951,5,
C3,rag,gpt,Q09,factual,1,OK,1.204,0.002197,5,
C3,rag,gpt,Q09,factual,2,OK,1.208,0.002089,5,
C3,rag,gpt,Q10,factual,1,OK,1.093,0.001983,5,
C3,rag,gpt,Q10,factual,2,OK,0.947,0.001961,5,
C3,rag,gpt,Q11,factual,1,OK,1.282,0.001985,4,
C3,rag,gpt,Q11,factual,2,OK,1.111,0.002003,4,
C3,rag,gpt,Q12,factual,1,OK,1.458,0.002602,5,
C3,rag,gpt,Q12,factual,2,OK,1.506,0.002602,5,
C3,rag,gpt,Q13,factual,1,OK,1.364,0.001901,5,
C3,rag,gpt,Q13,factual,2,OK,0.93,0.001901,5,
C3,rag,gpt,Q14,factual,1,OK,1.193,0.001941,5,
C3,rag,gpt,Q14,factual,2,OK,1.291,0.001941,5,
C3,rag,gpt,Q15,factual,1,OK,1.889,0.002518,5,
C3,rag,gpt,Q15,factual,2,OK,1.616,0.002487,5,
C3,rag,gpt,Q16,factual,1,OK,1.165,0.002092,1,
C3,rag,gpt,Q16,factual,2,OK,1.395,0.002078,1,
C3,rag,gpt,Q17,comparison,1,OK,2.051,0.002606,4,
C3,rag,gpt,Q17,comparison,2,OK,2.253,0.002538,4,
C3,rag,gpt,Q18,comparison,1,OK,1.708,0.002707,5,
C3,rag,gpt,Q18,comparison,2,OK,3.157,0.002864,5,
C3,rag,gpt,Q19,comparison,1,OK,2.372,0.002973,5,
C3,rag,gpt,Q19,comparison,2,OK,3.181,0.002865,5,
C3,rag,gpt,Q20,comparison,1,OK,2.333,0.003011,5,
C3,rag,gpt,Q20,comparison,2,OK,2.328,0.003015,4,
C3,rag,gpt,Q21,comparison,1,OK,1.683,0.002605,5,
C3,rag,gpt,Q21,comparison,2,OK,1.785,0.002794,5,
C3,rag,gpt,Q22,comparison,1,OK,4.336,0.002681,4,
C3,rag,gpt,Q22,comparison,2,OK,1.667,0.002568,3,
C3,rag,gpt,Q23,comparison,1,OK,1.818,0.00298,5,
C3,rag,gpt,Q23,comparison,2,OK,2.853,0.003061,5,
C3,rag,gpt,Q24,comparison,1,OK,2.33,0.002962,4,
C3,rag,gpt,Q24,comparison,2,OK,1.703,0.002742,4,
C3,rag,gpt,Q25,comparison,1,OK,0.871,0.002273,2,
C3,rag,gpt,Q25,comparison,2,OK,1.156,0.002295,4,
C3,rag,gpt,Q26,comparison,1,OK,1.756,0.002708,4,
C3,rag,gpt,Q26,comparison,2,OK,1.515,0.002551,5,
C3,rag,gpt,Q27,comparison,1,OK,2.304,0.003173,2,
C3,rag,gpt,Q27,comparison,2,OK,1.981,0.003011,2,
C3,rag,gpt,Q28,comparison,1,OK,1.095,0.002312,3,
C3,rag,gpt,Q28,comparison,2,OK,1.381,0.002371,3,
C3,rag,gpt,Q29,comparison,1,OK,1.768,0.00278,4,
C3,rag,gpt,Q29,comparison,2,OK,2.212,0.003001,2,
C3,rag,gpt,Q30,comparison,1,OK,2.012,0.002846,4,
C3,rag,gpt,Q30,comparison,2,OK,1.999,0.002851,4,
C3,rag,gpt,Q31,synthesis,1,OK,5.392,0.003555,3,
C3,rag,gpt,Q31,synthesis,2,OK,3.682,0.003622,2,
C3,rag,gpt,Q32,synthesis,1,OK,4.032,0.002962,2,
C3,rag,gpt,Q32,synthesis,2,OK,4.299,0.003169,2,
C3,rag,gpt,Q33,synthesis,1,OK,3.682,0.003336,4,
C3,rag,gpt,Q33,synthesis,2,OK,6.806,0.003449,4,
C3,rag,gpt,Q34,synthesis,1,OK,2.449,0.002845,3,
C3,rag,gpt,Q34,synthesis,2,OK,3.049,0.002926,3,
C3,rag,gpt,Q35,synthesis,1,OK,2.035,0.002713,2,
C3,rag,gpt,Q35,synthesis,2,OK,1.397,0.002519,2,
C3,rag,gpt,Q36,synthesis,1,OK,3.444,0.003466,4,
C3,rag,gpt,Q36,synthesis,2,OK,3.449,0.003278,4,
C3,rag,gpt,Q37,synthesis,1,OK,2.956,0.003193,4,
C3,rag,gpt,Q37,synthesis,2,OK,3.45,0.003328,4,
C3,rag,gpt,Q38,synthesis,1,OK,3.758,0.003074,4,
C3,rag,gpt,Q38,synthesis,2,OK,3.301,0.003038,4,
C3,rag,gpt,Q39,synthesis,1,OK,3.376,0.003446,2,
C3,rag,gpt,Q39,synthesis,2,OK,3.869,0.003436,2,
C3,rag,gpt,Q40,synthesis,1,OK,4.188,0.003907,2,
C3,rag,gpt,Q40,synthesis,2,OK,3.283,0.003209,4,
C3,rlm,gemini,Q01,factual,1,OK,294.223,0.009014,5,5
C3,rlm,gemini,Q01,factual,2,OK,9.319,0.004277,5,4
C3,rlm,gemini,Q02,factual,1,OK,25.317,0.005898,1,6
C3,rlm,gemini,Q02,factual,2,OK,31.781,0.012847,1,8
C3,rlm,gemini,Q03,factual,1,OK,28.052,0.008295,2,7
C3,rlm,gemini,Q03,factual,2,OK,9.127,0.003419,5,4
C3,rlm,gemini,Q04,factual,1,OK,82.168,0.023627,1,9
C3,rlm,gemini,Q04,factual,2,OK,32.112,0.006186,5,6
C3,rlm,gemini,Q05,factual,1,OK,8.904,0.003772,2,4
C3,rlm,gemini,Q05,factual,2,OK,30.185,0.004528,1,4
C3,rlm,gemini,Q06,factual,1,OK,11.09,0.002877,1,3
C3,rlm,gemini,Q06,factual,2,OK,27.103,0.00635,5,5
C3,rlm,gemini,Q07,factual,1,OK,67.066,0.018448,4,11
C3,rlm,gemini,Q07,factual,2,OK,51.63,0.01247,4,9
C3,rlm,gemini,Q08,factual,1,OK,296.551,0.039071,1,13
C3,rlm,gemini,Q08,factual,2,OK,17.992,0.005589,5,4
C3,rlm,gemini,Q09,factual,1,OK,20.449,0.003605,4,3
C3,rlm,gemini,Q09,factual,2,OK,17.443,0.00463,1,4
C3,rlm,gemini,Q10,factual,1,OK,13.564,0.006391,1,5
C3,rlm,gemini,Q10,factual,2,OK,12.39,0.004217,1,5
C3,rlm,gemini,Q11,factual,1,OK,19.613,0.009697,4,8
C3,rlm,gemini,Q11,factual,2,OK,44.335,0.012111,4,8
C3,rlm,gemini,Q12,factual,1,OK,35.021,0.006766,1,5
C3,rlm,gemini,Q12,factual,2,OK,123.32,0.030567,1,9
C3,rlm,gemini,Q13,factual,1,OK,12.369,0.003177,1,4
C3,rlm,gemini,Q13,factual,2,OK,22.887,0.009183,1,7
C3,rlm,gemini,Q14,factual,1,OK,54.203,0.012717,5,8
C3,rlm,gemini,Q14,factual,2,OK,31.983,0.008763,1,6
C3,rlm,gemini,Q15,factual,1,OK,111.577,0.038031,1,16
C3,rlm,gemini,Q15,factual,2,OK,49.861,0.008872,1,6
C3,rlm,gemini,Q16,factual,1,OK,54.403,0.013719,4,8
C3,rlm,gemini,Q16,factual,2,OK,61.305,0.011539,1,8
C3,rlm,gemini,Q17,comparison,1,OK,49.427,0.021558,4,8
C3,rlm,gemini,Q17,comparison,2,OK,58.519,0.009783,1,7
C3,rlm,gemini,Q18,comparison,1,OK,21.289,0.010346,5,5
C3,rlm,gemini,Q18,comparison,2,OK,71.561,0.031065,2,11
C3,rlm,gemini,Q19,comparison,1,OK,44.694,0.013362,5,8
C3,rlm,gemini,Q19,comparison,2,OK,13.599,0.00354,2,4
C3,rlm,gemini,Q20,comparison,1,OK,37.99,0.00881,2,6
C3,rlm,gemini,Q20,comparison,2,OK,41.045,0.016095,4,6
C3,rlm,gemini,Q21,comparison,1,OK,25.93,0.008886,5,4
C3,rlm,gemini,Q21,comparison,2,OK,21.765,0.009318,5,5
C3,rlm,gemini,Q22,comparison,1,OK,39.27,0.014641,2,6
C3,rlm,gemini,Q22,comparison,2,OK,29.68,0.006176,2,5
C3,rlm,gemini,Q23,comparison,1,OK,37.211,0.017886,4,7
C3,rlm,gemini,Q23,comparison,2,OK,35.695,0.020318,5,7
C3,rlm,gemini,Q24,comparison,1,OK,42.617,0.022099,4,9
C3,rlm,gemini,Q24,comparison,2,OK,63.804,0.028027,4,12
C3,rlm,gemini,Q25,comparison,1,OK,33.272,0.007664,4,4
C3,rlm,gemini,Q25,comparison,2,OK,33.78,0.013253,2,9
C3,rlm,gemini,Q26,comparison,1,OK,25.326,0.011832,5,6
C3,rlm,gemini,Q26,comparison,2,OK,22.005,0.006724,4,5
C3,rlm,gemini,Q27,comparison,1,OK,29.689,0.00975,2,4
C3,rlm,gemini,Q27,comparison,2,OK,22.383,0.011046,2,6
C3,rlm,gemini,Q28,comparison,1,OK,31.024,0.016008,4,5
C3,rlm,gemini,Q28,comparison,2,OK,29.032,0.011266,4,6
C3,rlm,gemini,Q29,comparison,1,OK,21.259,0.007276,5,5
C3,rlm,gemini,Q29,comparison,2,OK,74.45,0.056698,4,16
C3,rlm,gemini,Q30,comparison,1,OK,17.469,0.008289,5,5
C3,rlm,gemini,Q30,comparison,2,OK,49.214,0.015404,3,7
C3,rlm,gemini,Q31,synthesis,1,OK,37.206,0.007183,4,5
C3,rlm,gemini,Q31,synthesis,2,OK,143.694,0.008677,4,6
C3,rlm,gemini,Q32,synthesis,1,OK,51.922,0.005103,4,3
C3,rlm,gemini,Q32,synthesis,2,OK,48.05,0.009832,4,6
C3,rlm,gemini,Q33,synthesis,1,OK,36.694,0.008029,4,6
C3,rlm,gemini,Q33,synthesis,2,OK,49.385,0.009412,5,5
C3,rlm,gemini,Q34,synthesis,1,OK,83.509,0.010532,4,6
C3,rlm,gemini,Q34,synthesis,2,OK,38.997,0.007285,4,6
C3,rlm,gemini,Q35,synthesis,1,OK,56.906,0.012032,4,6
C3,rlm,gemini,Q35,synthesis,2,OK,37.086,0.006026,4,4
C3,rlm,gemini,Q36,synthesis,1,OK,41.062,0.007895,4,6
C3,rlm,gemini,Q36,synthesis,2,OK,21.689,0.006917,2,3
C3,rlm,gemini,Q37,synthesis,1,OK,159.283,0.09082,5,13
C3,rlm,gemini,Q37,synthesis,2,OK,43.305,0.007643,5,6
C3,rlm,gemini,Q38,synthesis,1,OK,47.405,0.010659,3,7
C3,rlm,gemini,Q38,synthesis,2,OK,109.484,0.025212,1,8
C3,rlm,gemini,Q39,synthesis,1,OK,85.239,0.010325,2,6
C3,rlm,gemini,Q39,synthesis,2,OK,246.502,0.00901,2,5
C3,rlm,gemini,Q40,synthesis,1,OK,69.04,0.035218,4,10
C3,rlm,gemini,Q40,synthesis,2,OK,49.415,0.007675,4,4
C3,rlm,gpt,Q01,factual,1,OK,19.332,0.081638,5,16
C3,rlm,gpt,Q01,factual,2,OK,7.199,0.014833,5,5
C3,rlm,gpt,Q02,factual,1,OK,30.245,0.230695,1,16
C3,rlm,gpt,Q02,factual,2,OK,9.72,0.021858,5,6
C3,rlm,gpt,Q03,factual,1,OK,16.715,0.043927,4,15
C3,rlm,gpt,Q03,factual,2,OK,22.734,0.039227,2,16
C3,rlm,gpt,Q04,factual,1,OK,14.239,0.021267,5,13
C3,rlm,gpt,Q04,factual,2,OK,13.708,0.020841,1,16
C3,rlm,gpt,Q05,factual,1,OK,8.326,0.012436,5,5
C3,rlm,gpt,Q05,factual,2,OK,18.225,0.052871,4,16
C3,rlm,gpt,Q06,factual,1,OK,12.222,0.033058,4,8
C3,rlm,gpt,Q06,factual,2,OK,13.721,0.03584,5,9
C3,rlm,gpt,Q07,factual,1,OK,9.209,0.013978,5,7
C3,rlm,gpt,Q07,factual,2,OK,14.223,0.011986,5,5
C3,rlm,gpt,Q08,factual,1,OK,10.219,0.014388,5,5
C3,rlm,gpt,Q08,factual,2,OK,6.708,0.009692,5,4
C3,rlm,gpt,Q09,factual,1,OK,15.337,0.023461,3,12
C3,rlm,gpt,Q09,factual,2,OK,26.237,0.11491,5,16
C3,rlm,gpt,Q10,factual,1,OK,10.715,0.016612,5,5
C3,rlm,gpt,Q10,factual,2,OK,23.267,0.064608,5,12
C3,rlm,gpt,Q11,factual,1,OK,6.206,0.011179,4,4
C3,rlm,gpt,Q11,factual,2,OK,16.338,0.027698,4,16
C3,rlm,gpt,Q12,factual,1,OK,34.74,0.03325,1,16
C3,rlm,gpt,Q12,factual,2,OK,20.372,0.042181,5,10
C3,rlm,gpt,Q13,factual,1,OK,8.216,0.016542,1,5
C3,rlm,gpt,Q13,factual,2,OK,10.243,0.013888,5,5
C3,rlm,gpt,Q14,factual,1,OK,9.207,0.013865,5,7
C3,rlm,gpt,Q14,factual,2,OK,17.34,0.023517,1,16
C3,rlm,gpt,Q15,factual,1,OK,27.225,0.084714,2,12
C3,rlm,gpt,Q15,factual,2,OK,16.23,0.03572,2,10
C3,rlm,gpt,Q16,factual,1,OK,22.266,0.096224,5,10
C3,rlm,gpt,Q16,factual,2,OK,35.66,0.165482,2,14
C3,rlm,gpt,Q17,comparison,1,OK,21.229,0.026224,4,9
C3,rlm,gpt,Q17,comparison,2,OK,10.708,0.03173,5,6
C3,rlm,gpt,Q18,comparison,1,OK,16.227,0.079001,5,11
C3,rlm,gpt,Q18,comparison,2,OK,12.842,0.024397,2,16
C3,rlm,gpt,Q19,comparison,1,OK,10.362,0.012724,5,5
C3,rlm,gpt,Q19,comparison,2,OK,8.732,0.020449,1,16
C3,rlm,gpt,Q20,comparison,1,OK,9.72,0.017986,4,6
C3,rlm,gpt,Q20,comparison,2,OK,14.723,0.040151,5,9
C3,rlm,gpt,Q21,comparison,1,OK,12.213,0.034687,5,7
C3,rlm,gpt,Q21,comparison,2,OK,9.711,0.030263,5,6
C3,rlm,gpt,Q22,comparison,1,OK,16.73,0.02149,4,16
C3,rlm,gpt,Q22,comparison,2,OK,15.852,0.021884,1,16
C3,rlm,gpt,Q23,comparison,1,OK,9.238,0.018691,5,6
C3,rlm,gpt,Q23,comparison,2,OK,11.858,0.021319,5,6
C3,rlm,gpt,Q24,comparison,1,OK,22.897,0.052869,5,10
C3,rlm,gpt,Q24,comparison,2,OK,13.387,0.042396,4,8
C3,rlm,gpt,Q25,comparison,1,OK,13.336,0.025564,1,16
C3,rlm,gpt,Q25,comparison,2,OK,13.232,0.057295,2,9
C3,rlm,gpt,Q26,comparison,1,OK,19.228,0.135866,4,16
C3,rlm,gpt,Q26,comparison,2,OK,18.365,0.040918,5,9
C3,rlm,gpt,Q27,comparison,1,OK,17.723,0.056308,4,16
C3,rlm,gpt,Q27,comparison,2,OK,16.398,0.047989,3,9
C3,rlm,gpt,Q28,comparison,1,OK,14.728,0.035963,4,11
C3,rlm,gpt,Q28,comparison,2,OK,14.228,0.065499,3,15
C3,rlm,gpt,Q29,comparison,1,OK,18.264,0.064147,5,16
C3,rlm,gpt,Q29,comparison,2,OK,15.787,0.03679,5,15
C3,rlm,gpt,Q30,comparison,1,OK,10.211,0.024421,2,16
C3,rlm,gpt,Q30,comparison,2,OK,10.222,0.020688,1,16
C3,rlm,gpt,Q31,synthesis,1,OK,18.382,0.037532,4,7
C3,rlm,gpt,Q31,synthesis,2,OK,31.942,0.044177,3,10
C3,rlm,gpt,Q32,synthesis,1,OK,28.738,0.094763,5,11
C3,rlm,gpt,Q32,synthesis,2,OK,27.263,0.080563,4,14
C3,rlm,gpt,Q33,synthesis,1,OK,27.915,0.052067,5,8
C3,rlm,gpt,Q33,synthesis,2,OK,23.179,0.024814,4,7
C3,rlm,gpt,Q34,synthesis,1,OK,17.121,0.041729,4,7
C3,rlm,gpt,Q34,synthesis,2,OK,18.727,0.027116,1,16
C3,rlm,gpt,Q35,synthesis,1,OK,24.245,0.048168,5,12
C3,rlm,gpt,Q35,synthesis,2,OK,34.508,0.045996,5,7
C3,rlm,gpt,Q36,synthesis,1,OK,29.436,0.104133,4,16
C3,rlm,gpt,Q36,synthesis,2,OK,32.314,0.11802,4,16
C3,rlm,gpt,Q37,synthesis,1,OK,26.704,0.059323,4,11
C3,rlm,gpt,Q37,synthesis,2,OK,13.74,0.02275,1,16
C3,rlm,gpt,Q38,synthesis,1,OK,22.79,0.047908,4,7
C3,rlm,gpt,Q38,synthesis,2,OK,79.813,0.110295,4,14
C3,rlm,gpt,Q39,synthesis,1,OK,31.356,0.09464,4,10
C3,rlm,gpt,Q39,synthesis,2,OK,21.781,0.039088,4,7
C3,rlm,gpt,Q40,synthesis,1,OK,30.77,0.10577,4,11
C3,rlm,gpt,Q40,synthesis,2,OK,49.026,0.189448,4,16
C4,baseline,gemini,Q01,factual,1,OK,23.092,0.162212,5,
C4,baseline,gemini,Q01,factual,2,OK,3.349,0.162229,5,
C4,baseline,gemini,Q02,factual,1,OK,9.979,0.16247,5,
C4,baseline,gemini,Q02,factual,2,OK,10.001,0.16235,5,
C4,baseline,gemini,Q03,factual,1,OK,9.169,0.162582,5,
C4,baseline,gemini,Q03,factual,2,OK,10.046,0.162479,5,
C4,baseline,gemini,Q04,factual,1,OK,7.711,0.16226,5,
C4,baseline,gemini,Q04,factual,2,OK,4.834,0.162202,5,
C4,baseline,gemini,Q05,factual,1,OK,8.603,0.162305,5,
C4,baseline,gemini,Q05,factual,2,OK,4.788,0.162406,5,
C4,baseline,gemini,Q06,factual,1,OK,12.271,0.162827,5,
C4,baseline,gemini,Q06,factual,2,OK,4.253,0.162897,5,
C4,baseline,gemini,Q07,factual,1,OK,10.42,0.162694,4,
C4,baseline,gemini,Q07,factual,2,OK,6.016,0.162614,4,
C4,baseline,gemini,Q08,factual,1,OK,10.263,0.162083,4,
C4,baseline,gemini,Q08,factual,2,OK,10.344,0.162088,5,
C4,baseline,gemini,Q09,factual,1,OK,9.393,0.162304,5,
C4,baseline,gemini,Q09,factual,2,OK,4.51,0.162259,5,
C4,baseline,gemini,Q10,factual,1,OK,8.567,0.162191,5,
C4,baseline,gemini,Q10,factual,2,OK,8.932,0.162129,5,
C4,baseline,gemini,Q11,factual,1,OK,13.805,0.162583,5,
C4,baseline,gemini,Q11,factual,2,OK,10.225,0.162761,5,
C4,baseline,gemini,Q12,factual,1,OK,9.961,0.162296,5,
C4,baseline,gemini,Q12,factual,2,OK,8.083,0.162401,5,
C4,baseline,gemini,Q13,factual,1,OK,10.679,0.162177,2,
C4,baseline,gemini,Q13,factual,2,OK,5.203,0.16219,5,
C4,baseline,gemini,Q14,factual,1,OK,8.825,0.162184,5,
C4,baseline,gemini,Q14,factual,2,OK,3.255,0.162411,5,
C4,baseline,gemini,Q15,factual,1,OK,36.793,0.164934,4,
C4,baseline,gemini,Q15,factual,2,OK,19.737,0.164371,4,
C4,baseline,gemini,Q16,factual,1,OK,10.781,0.16236,5,
C4,baseline,gemini,Q16,factual,2,OK,9.04,0.162273,5,
C4,baseline,gemini,Q17,comparison,1,OK,20.556,0.164168,5,
C4,baseline,gemini,Q17,comparison,2,OK,14.679,0.16348,5,
C4,baseline,gemini,Q18,comparison,1,OK,17.694,0.16396,5,
C4,baseline,gemini,Q18,comparison,2,OK,12.025,0.16437,5,
C4,baseline,gemini,Q19,comparison,1,OK,20.946,0.164795,5,
C4,baseline,gemini,Q19,comparison,2,OK,11.898,0.16398,5,
C4,baseline,gemini,Q20,comparison,1,OK,12.587,0.162895,4,
C4,baseline,gemini,Q20,comparison,2,OK,25.017,0.163758,4,
C4,baseline,gemini,Q21,comparison,1,OK,12.813,0.162972,5,
C4,baseline,gemini,Q21,comparison,2,OK,14.912,0.163992,5,
C4,baseline,gemini,Q22,comparison,1,OK,16.657,0.163686,4,
C4,baseline,gemini,Q22,comparison,2,OK,11.752,0.163583,4,
C4,baseline,gemini,Q23,comparison,1,OK,34.232,0.164205,5,
C4,baseline,gemini,Q23,comparison,2,OK,15.221,0.16484,4,
C4,baseline,gemini,Q24,comparison,1,OK,34.5,0.16356,5,
C4,baseline,gemini,Q24,comparison,2,OK,14.117,0.164317,4,
C4,baseline,gemini,Q25,comparison,1,OK,25.21,0.162919,4,
C4,baseline,gemini,Q25,comparison,2,OK,21.901,0.162884,4,
C4,baseline,gemini,Q26,comparison,1,OK,44.25,0.162937,5,
C4,baseline,gemini,Q26,comparison,2,OK,6.814,0.162837,5,
C4,baseline,gemini,Q27,comparison,1,OK,11.193,0.162992,5,
C4,baseline,gemini,Q27,comparison,2,OK,7.169,0.163089,5,
C4,baseline,gemini,Q28,comparison,1,OK,18.505,0.163005,4,
C4,baseline,gemini,Q28,comparison,2,OK,14.587,0.163213,4,
C4,baseline,gemini,Q29,comparison,1,OK,15.426,0.16321,5,
C4,baseline,gemini,Q29,comparison,2,OK,13.684,0.163118,5,
C4,baseline,gemini,Q30,comparison,1,OK,12.691,0.163142,4,
C4,baseline,gemini,Q30,comparison,2,OK,7.016,0.163802,5,
C4,baseline,gemini,Q31,synthesis,1,OK,44.899,0.165197,4,
C4,baseline,gemini,Q31,synthesis,2,OK,61.306,0.16769,4,
C4,baseline,gemini,Q32,synthesis,1,OK,98.011,0.16976,4,
C4,baseline,gemini,Q32,synthesis,2,OK,93.645,0.170867,4,
C4,baseline,gemini,Q33,synthesis,1,OK,48.652,0.165575,4,
C4,baseline,gemini,Q33,synthesis,2,OK,99.965,0.167705,5,
C4,baseline,gemini,Q34,synthesis,1,OK,51.5,0.166704,4,
C4,baseline,gemini,Q34,synthesis,2,OK,39.223,0.168776,4,
C4,baseline,gemini,Q35,synthesis,1,OK,57.358,0.166218,4,
C4,baseline,gemini,Q35,synthesis,2,OK,79.005,0.168186,4,
C4,baseline,gemini,Q36,synthesis,1,OK,67.391,0.166002,4,
C4,baseline,gemini,Q36,synthesis,2,OK,59.984,0.166472,5,
C4,baseline,gemini,Q37,synthesis,1,OK,88.742,0.165978,5,
C4,baseline,gemini,Q37,synthesis,2,OK,55.841,0.165513,4,
C4,baseline,gemini,Q38,synthesis,1,OK,63.809,0.166382,4,
C4,baseline,gemini,Q38,synthesis,2,OK,67.506,0.166722,4,
C4,baseline,gemini,Q39,synthesis,1,OK,117.628,0.168076,4,
C4,baseline,gemini,Q39,synthesis,2,OK,96.371,0.170526,4,
C4,baseline,gemini,Q40,synthesis,1,OK,112.151,0.175439,4,
C4,baseline,gemini,Q40,synthesis,2,OK,110.314,0.167697,3,
C4,baseline,,Q01,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q01,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q02,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q02,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q03,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q03,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q04,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q04,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q05,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q05,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q06,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q06,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q07,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q07,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q08,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q08,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q09,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q09,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q10,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q10,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q11,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q11,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q12,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q12,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q13,,1,SKIPPED_CONTEXT_LIMIT,,,,
